"iteration","tmat","fmat","dlm","LH_2022_class1","LH_2022_class2","LH_2022_class3","LH_2023_class1","LH_2023_class2","LH_2023_class3","LH_2024_class1","LH_2024_class2","LH_2024_class3","LH_2025_class1","LH_2025_class2","LH_2025_class3","OBC_2022_class1","OBC_2022_class2","OBC_2022_class3","OBC_2025_class1","OBC_2025_class2","OBC_2025_class3"
4642,1.23553766869009,0.724962829018477,0.100902728468645,1,1655,54448,11134125.7043728,96211.4352663142,94086.537444437,4714256.89684829,5278140.79794758,5063369.49442698,124293562.181524,4579919.17385714,4652711.9841927,1,1,1770,895760.410716944,820614.02526444,813814.481091927
4643,1.86618761615828,0.999954348336905,0.206236410152633,1,1655,54448,1122172.36150896,145320.206398212,142110.706517085,3177705.34825673,911121.667138122,884299.505016558,8670897.45672781,2870506.73438255,2820255.35561186,1,1,1770,88916.1915184031,988565.758794578,1013512.15910491
4644,1.21077521303669,0.660740827675909,0.282120477955323,1,1655,54448,90142.4172105339,94283.1804995794,92200.869552563,184848.441829869,94244.2948749884,94991.3303256865,188745.360908582,127436.461146446,126894.56353935,1,1,1770,6727.9352132126,460983.803196529,467756.680162981
4645,1.34724626811221,1.2151637424482,0.241524398000911,1,1655,54448,524891.283754305,104910.19448212,102593.178390106,1164632.39911278,332459.596611041,324405.833958316,3010517.99467394,759507.497626469,746194.970553311,1,1,1770,37843.8679042079,558979.369303697,568191.250965239
4646,1.09896623082459,1.16545282722218,0.341880036657676,1,1655,54448,25812.3978903276,85576.6044664129,83686.5844294912,48102.3472353797,55224.5729255657,56772.8384004391,33424.2510322655,43041.3489526665,43816.0530419428,1,1,1770,2349.25280513631,396933.77998112,401688.822112082
4647,0.914682940673083,0.873576910549309,0.246742348733824,1,1655,54448,326438.474755134,71226.4472106875,69653.360579986,513653.206241177,145608.37482135,142213.81957469,962896.645545482,227522.156338621,223497.039330322,1,1,1770,18850.8623301464,311200.730500685,313000.055813967
4648,1.12725163893774,1.12650572790299,0.156369133235421,1,1655,54448,4543073.31421654,87779.1918748121,85840.5261319653,5305417.73170332,1991013.72192247,1912210.85835504,19477441.9767022,3086481.96733499,3048757.96520567,1,1,1770,331029.645015823,537729.073880128,537851.164747476
4649,1.85030793882906,1.17921117870137,0.296672929567285,1,1655,54448,104751.755384928,144083.654420781,140901.464667563,319443.464179226,187737.269158641,190828.481830247,416182.546549276,352105.527964512,352028.768902247,1,1,1770,9343.60299976212,921235.779844415,947673.091272638
4650,0.856174596399069,0.96742206356721,0.146348269621376,1,1655,54448,4999398.01172415,66670.3969013298,65197.9338747967,4432354.65405427,1654008.50303715,1587516.73756432,17794476.0976238,1955694.96689512,1931525.626705,1,1,1770,324159.307268242,375625.166647661,373019.174991726
4651,1.38692052457482,0.894890075083822,0.113261721702293,1,1655,54448,10277250.054611,107999.632590015,105614.384065046,4454992.44113551,5479531.34850779,5257644.13645453,119052313.266994,5105926.87775065,5200422.34812356,1,1,1770,831682.495794204,938087.086216412,933894.383639866
4652,1.18101252857596,0.99432288025273,0.127086573943961,1,1655,54448,8209669.37092038,91965.5574420962,89934.432844947,2955412.42363531,3731977.22847729,3581124.94622133,64780079.7885366,2926232.71891778,2982501.7003688,1,1,1770,646339.041576327,683458.435277213,679858.827881722
4653,1.74752660021186,1.19180089256261,0.280849806230981,1,1655,54448,168618.107860829,136080.061849266,133074.637117539,486007.600880656,214609.313655021,215404.657587554,734902.213142236,460114.303056674,456572.219974282,1,1,1770,14118.5947422711,837563.146294425,859740.489530637
4654,1.08656165227294,0.825502829765901,0.151071162102744,1,1655,54448,3796944.7282148,84610.6587598823,82741.9723193484,5029014.00338079,1610066.7200396,1546828.86769946,13226654.5862741,2710781.34956597,2668701.80396642,1,1,1770,266978.148550716,490348.110374689,490804.557613899
4655,1.67313137101009,0.927117363153957,0.286483388068154,1,1655,54448,111328.339126597,130286.898306097,127409.419702192,308939.4198132,165559.063836309,167585.02992842,392539.811375441,298246.647435688,297426.278531486,1,1,1770,9584.9997944123,775220.33317531,794764.251963956
4656,1.46176129328087,1.05639569509076,0.133925797848497,1,1655,54448,7394232.07853738,113827.490336576,111313.529437682,2905800.28721649,4178145.59111389,4011090.3536275,65300685.3345456,3831062.26543699,3918419.79539999,1,1,1770,600792.892691681,901938.736506332,903287.188159611
4657,1.80854409793392,1.08072115342366,0.241143910121173,1,1655,54448,471907.115618568,140831.50017524,137721.136556345,1374656.35669027,433491.877976933,425870.151090886,3309272.69505509,1230115.44126706,1211088.59458471,1,1,1770,37759.5145715387,903896.716053865,927853.375403713
4658,1.86636386215687,0.731895313563291,0.335301800013985,1,1655,54448,20223.2734362497,145333.930690813,142124.127698945,61456.443712065,130311.581261239,135982.426377848,59214.0880910732,133430.907693775,138264.066274855,1,1,1770,2841.75994515257,930829.675117954,958129.257556181
4659,1.89771844269708,1.10139877822949,0.262913122272585,1,1655,54448,261213.954541911,147775.514846758,144511.787736197,808051.545924695,307831.866163091,306491.636244221,1502001.23459887,795930.564234923,786986.883878711,1,1,1770,21481.2639788913,971452.652698166,999593.736171599
4660,1.03273506052792,1.19004791154293,0.104847106116358,1,1655,54448,16664833.4065235,80419.1769633194,78643.062372642,8181654.72010499,6574613.96393119,6304429.07636459,232287540.413799,5673860.35530427,5711900.14915678,1,1,1770,1292481.85698341,776801.333147542,763530.726832817
4661,1.62713191919029,0.83638308418449,0.273050070705358,1,1655,54448,148440.406334232,126704.91663674,123906.548639867,400694.006135931,181820.301163752,182686.136164106,561324.445614524,356339.62607092,353829.532832124,1,1,1770,12283.8473513154,741362.452386198,759242.23658811
4662,1.87366113001481,1.29400081495987,0.215939226117916,1,1655,54448,1121616.40698325,145902.169629962,142679.816677886,3187478.39878233,914770.725963739,887885.7319787,8654074.59189541,2891436.94090151,2840872.2627371,1,1,1770,88855.1943682793,995377.40718752,1020635.44597197
4663,1.38119708392769,1.03751706272596,0.185551439842675,1,1655,54448,1997992.0857403,107553.947724813,105178.542466362,4019480.98640847,1114716.91021584,1074407.02246128,11311450.4254391,2668049.42088258,2619399.03938737,1,1,1770,149408.411315191,634300.722947718,642183.828385054
4664,1.91382715860382,1.27511791314464,0.160482863220386,1,1655,54448,4640911.65090968,149029.902079911,145738.470937162,7505406.94815137,3493955.80888244,3360230.76887561,34804392.8512065,7882983.83234887,7825458.04427228,1,1,1770,362552.340668016,1223268.07023014,1242512.14589849
4665,1.72531628711149,1.25494251863565,0.238488819939084,1,1655,54448,589555.382911239,134350.542664824,131383.315591594,1630199.55210515,486555.642025209,475789.164069604,4335366.04634699,1374146.77819048,1351297.18597221,1,1,1770,46617.6460536704,839516.49651483,860040.316461821
4666,1.68886490566656,1.26503615567926,0.177711718971841,1,1655,54448,2978910.98103435,131512.070139762,128607.532746498,6195290.27419696,2006738.81750423,1932318.44083289,12968727.0820524,5204494.30755744,5125134.89707832,1,1,1770,238236.57200276,920661.57021959,935367.115231358
4667,1.54742160309106,1.20568282216555,0.289342426834628,1,1655,54448,132961.409514697,120497.866773527,117836.585877559,342687.323674121,160331.881797078,161286.014758706,450717.077750755,292730.657552281,290887.663911027,1,1,1770,10887.9143175365,681447.983012888,696767.280322453
4668,1.78907787548378,1.18914252925897,0.26805836383719,1,1655,54448,243448.912900649,139315.663589597,136238.77829737,713884.162975012,272646.963254156,271495.250650401,1272085.98316281,663545.706938119,656123.338012562,1,1,1770,19973.6892554524,875826.875324207,899472.52744843
4669,1.03818170977756,1.29685389084043,0.227061809762381,1,1655,54448,832629.376271647,80843.3080561868,79057.8262293495,1441186.1754408,368431.589427973,356533.036190551,4961032.29287335,707846.183480885,693927.376992197,1,1,1770,52060.8268025151,385360.6946394,388299.63456247
4670,1.54366593630984,1.20401857855031,0.297101141791791,1,1655,54448,105517.727160266,120205.412645612,117550.590806591,271603.578338445,143693.307378769,145302.829753362,326923.948588191,241032.436213668,240277.396235147,1,1,1770,8844.80403259711,677592.281889852,692841.328257246
4671,1.12117491113022,0.854379562975373,0.117649810004514,1,1655,54448,8841242.29202161,87305.9965049743,85377.7816176615,3195446.95311139,3809862.09206494,3655330.16315994,71233655.3570953,2911854.34434034,2963212.13728032,1,1,1770,690584.429738352,652322.547336999,647518.301102527
4672,1.90305728223175,1.2295689684106,0.272958102892153,1,1655,54448,218682.161432938,148191.250786911,144918.341853095,680251.897452686,278251.997566146,278207.26246418,1173412.80511792,685388.83121597,678844.393332608,1,1,1770,18188.8813613154,973975.253938225,1002443.5198834
4673,1.73780701179057,0.856140218139626,0.290865859854966,1,1655,54448,90421.6820889488,135323.196578456,132334.487753324,260137.116540277,161340.681121454,164244.74341761,314452.355758644,274912.476500253,275248.810371893,1,1,1770,8104.00214549708,825847.658475335,847808.040054499
4674,1.33074768614024,1.29986635550158,0.186842160613742,1,1655,54448,2421125.23753859,103625.448341546,101336.806779735,4513396.57073357,1285906.01166517,1238036.91827351,8832203.2704959,2902859.58100714,2851338.75657034,1,1,1770,180045.553858401,613417.259122237,619584.979932205
4675,1.4606128484942,0.662954374961555,0.176053709955886,1,1655,54448,1628711.08689849,113738.06083228,111226.07504745,3559565.8767474,977288.20443541,943415.711997878,11239616.7919133,2493524.81657124,2447650.21569872,1,1,1770,123509.564576439,678042.171786371,688438.943333465
4676,1.32893384704366,0.833756195195019,0.174264590337407,1,1655,54448,2143641.94498338,103484.204519325,101198.682427558,4117397.8694393,1144068.14642501,1102085.81795595,11421118.2370634,2630660.47552868,2582763.63810027,1,1,1770,158267.41175446,602629.108301305,609146.602060684
4677,1.55130145167932,1.22925856887596,0.194108817575034,1,1655,54448,1896368.93258618,120799.990950516,118132.037427704,4240306.36493126,1199602.46883182,1157348.97165531,9175222.49380504,3174512.47062566,3117851.40762004,1,1,1770,147380.023728219,757802.454178987,770252.504588328
4678,1.4782735475339,1.14214470442384,0.302769449853804,1,1655,54448,84503.2300220405,115113.30113897,112570.942196062,208954.253656519,123078.265788777,124916.280759042,228578.496617575,184594.480085153,184539.465278767,1,1,1770,7136.55089532527,630521.292142168,643850.127242448
4679,1.27508841920644,0.827077406144235,0.338312288420275,1,1655,54448,20618.5268536271,99291.2559544788,97098.3381071863,44031.51243336,67908.2619902569,70260.3389906569,32564.102930074,53839.0648450471,55275.0851542968,1,1,1770,2263.92038960924,496810.507410791,505044.707398962
4680,1.95198006527498,0.953605775686447,0.240987517253961,1,1655,54448,418292.126671997,152000.872535475,148643.82540194,1312330.72918758,436048.816024397,430038.505041514,2988194.44046431,1283294.20334387,1264898.80112368,1,1,1770,33632.3301238092,1029766.28788793,1059989.99000464
4681,0.954978702683002,1.01850093259709,0.318544281204231,1,1655,54448,46635.5829475564,74364.2820144085,72721.8940753814,76476.6020493284,51652.7670523957,52407.8079055662,56053.4134202031,46452.4992488571,46586.6893812447,1,1,1770,3297.41092490628,324369.954700593,326923.51611668
4682,1.97231223052368,1.23535327649442,0.329286070447415,1,1655,54448,40796.3337604077,153584.140168847,150192.125446103,131769.515492492,159022.641584313,164793.993985729,143525.712897619,214217.621960798,218634.42109414,1,1,1770,4490.85326467232,1027635.9212796,1059656.95060533
4683,1.95953043363988,1.09110382579966,0.32569262428442,1,1655,54448,40314.043129471,152588.82043507,149218.78805495,129414.394717029,156925.256100171,162623.833663428,140105.264233344,209585.18039789,213933.849124053,1,1,1770,4447.5287078664,1015748.62216674,1047172.20071561
4684,1.87070740265772,0.874123504781164,0.226197383389808,1,1655,54448,574831.405890267,145672.162600948,142454.889517326,1712804.21046047,524786.906042915,514094.617910442,4431805.14063815,1574581.39968818,1549256.66056851,1,1,1770,45884.1003931737,963860.601835483,990162.940683498
4685,0.850509106554091,0.660037488723174,0.329790927434806,1,1655,54448,21409.5227202403,66229.2246705795,64766.5052458293,31355.4844030419,35344.1922262753,36177.1667677292,18130.0989653484,21764.4805833911,22125.9697652626,1,1,1770,1714.0690202493,275439.415972615,276776.889604782
4686,1.11055107600987,0.993939191487152,0.278960637305863,1,1655,54448,148484.304722088,86478.7174580754,84568.7736155711,280555.492706873,107898.225127729,107336.163934539,345527.552488503,162749.373698538,160933.322480421,1,1,1770,10017.1031385685,406486.981816192,411305.971566949
4687,1.23796933926642,1.19750965281855,0.137124192283954,1,1655,54448,7755297.12849647,96400.7896843725,94271.7098358019,2802311.40102082,3700371.9550804,3551273.60643062,60669491.4128964,2981187.37083342,3042191.46052172,1,1,1770,615245.393964291,716980.957920695,714520.425760207
4688,1.32605188302696,0.806587625807151,0.215950098494068,1,1655,54448,698970.647255548,103259.785708422,100979.220065347,1512635.88984529,414084.318674906,402453.562324513,4564884.76131125,962070.240253499,944402.963466653,1,1,1770,49975.9353447621,551255.781291343,559724.794977738
4689,1.59727945001796,0.85818955298746,0.200705656805076,1,1655,54448,1114205.12246639,124380.302035262,121633.274801466,2754841.68081679,762860.414075385,739241.575342033,8860163.39274527,2114456.24033333,2076006.44684835,1,1,1770,86352.8166141713,760605.756672341,775792.557923635
4690,1.82244358947501,1.03738221446984,0.291869655041955,1,1655,54448,106298.353682119,141913.854897827,138779.586706817,319580.325451594,184544.870096382,187443.00475604,415387.247921333,344785.847271138,344543.032416793,1,1,1770,9434.7425647827,897268.296249568,922541.874631959
4691,1.12185724079609,0.929845587385353,0.246446693979669,1,1655,54448,350374.467807452,87359.1295806722,85429.741211678,663732.424308882,195354.226417153,191233.345695142,1336945.75323317,363242.914614689,357096.825390268,1,1,1770,22924.3806126846,418214.17709034,423003.091118815
4692,1.77058996893466,0.849391731608193,0.319593177200295,1,1655,54448,37898.4573903126,137876.008555812,134830.919066621,110647.980715451,130714.058424469,135258.840978199,111025.917778357,159913.606648269,163086.582783066,1,1,1770,4121.18268446359,850190.036863287,873519.384935337
4693,1.13298875885084,1.19782276587794,0.166478561144322,1,1655,54448,3750293.09907836,88225.9419457506,86277.4094105621,5150182.56185696,1660279.93110015,1595280.79248135,13471185.7588144,2899386.50635899,2854786.94701222,1,1,1770,268560.973502276,519488.697998563,520587.750080891
4694,0.81518508438021,0.907179566717241,0.20535188310314,1,1655,54448,1041925.36495216,63478.5397187144,62076.5711230804,1456375.15756965,348938.246402329,336534.623061629,5890875.54302449,554737.163719127,543181.583020074,1,1,1770,56764.2933161162,278731.881683737,278941.192435744
4695,1.27224155692384,0.762791635002941,0.346019798913039,1,1655,54448,14954.3844756022,99069.5705189346,96881.5487517996,31703.0645905209,64918.0871669679,67371.4955310602,22596.2029221515,46382.4212069302,47966.168323736,1,1,1770,1880.4967280638,494911.950508998,503090.111388236
4696,1.52783716591075,1.02507515196921,0.112094786681701,1,1655,54448,12101972.3948228,118972.82479565,116345.225533971,5946322.65089636,7100916.82047201,6812868.9232985,181672092.990994,7389087.81016657,7519802.58962273,1,1,1770,939959.688279911,1157010.37308948,1151812.42943822
4697,1.97103513581678,0.949189603468403,0.292829911888111,1,1655,54448,94614.5339701077,153484.69268308,150094.87432863,306157.567433607,199126.170231,203212.704379818,398903.368905138,373284.791057526,374263.352877407,1,1,1770,8626.74522204253,1029470.32656429,1061308.90000963
